표준코드,제품코드,제품명,규격,단위,상한금액,업체명,주성분코드,주성분명,투여,분류
8806663004117,666300411,포텔리지오주20밀리그램(모가물리주맙)_(20mg/1병),1,병,1374875,한국쿄와기린(주),713401BIJ,mogamulizumab   20mg(4mg/mL),주사,421
8806663004216,666300420,올케디아정1밀리그램(에보칼세트)_(1mg/1정),1,정,1896,한국쿄와기린(주),729501ATB,evocalcet   1mg,내복,399
8806663004315,666300430,올케디아정2밀리그램(에보칼세트)_(2mg/1정),1,정,2844,한국쿄와기린(주),729502ATB,evocalcet   2mg,내복,399
8806672000612,667200061,싸이트로핀에이카트리지주 5mg(15IU)(소마트로핀)_(5mg/1.5mL),1.5,mL/카트리지,79790,싸이젠코리아(주),348432BIJ,somatropin   15I.U(10I.U/mL),주사,241
8806672000810,667200081,조메타레디주사액4밀리그램/100밀리리터(졸레드론산일수화물)_(4.264mg/100mL),100,mL/병,108848,싸이젠코리아(주),420730BIJ,zoledronic acid   4mg(40μg/mL),주사,399
8806672000919,667200091,싸이트로핀에이카트리지주15mg(45IU)(소마트로핀)_(15mg/1.5mL),1.5,mL/카트리지,222555,싸이젠코리아(주),348443BIJ,somatropin   45I.U(30I.U/mL),주사,241
8806672001022,667200101,"싸이시맙주(리툭시맙)(단클론항체, 유전자재조합)_(0.1g/10mL)",10,mL/병,173697,싸이젠코리아(주),422630BIJ,rituximab   0.1g(10mg/mL),주사,421
8806672001114,667200111,"싸이시맙주(리툭시맙)(단클론항체, 유전자재조합)_(0.5g/50mL)",50,mL/병,722781,싸이젠코리아(주),422631BIJ,rituximab   0.5g(10mg/mL),주사,421
8806672001213,667200121,싸이쎄그프리필드시린지주6mg/0.6mL(페그필그라스팀)_(6mg/0.6mL),0.6,mL/관,454773,싸이젠코리아(주),618830BIJ,pegfilgrastim   6mg(10mg/mL),주사,339
8806672001312,667200131,테파디나주15밀리그램(티오테파)_(15mg/1병),1,병,231310,싸이젠코리아(주),198001BIJ,thiotepa   15mg,주사,421
8806672001411,667200141,테파디나주100밀리그램(티오테파)_(0.1g/1병),1,병,1357280,싸이젠코리아(주),198003BIJ,thiotepa   0.1g,주사,421
8806672001510,667200151,테파디나주400밀리그램(티오테파)_(0.4g/1백),1,백,3393200,싸이젠코리아(주),198004BIJ,thiotepa   0.4g,주사,421
8806674000511,667400050,뉴트리플렉스리피드페리주사_(1250mL),1250,mL/백,21223,비브라운코리아(주),475600BIJ,calcium chloride dihydrate   0.441g(C액 500mL중),주사,325
8806674004618,667400461,솔카트비산(탄산수소나트륨)_(650g/1통),1,통,5460,비브라운코리아(주),228504BIS,sodium bicarbonate   650g,주사,341
8806674004717,667400471,솔카트비산(탄산수소나트륨)_(760g/1통),1,통,5940,비브라운코리아(주),228532BIS,sodium bicarbonate   760g,주사,341
8806674005127,667400511,에토미데이트리푸로주_(20mg/10mL),10,mL/앰플,4161,비브라운코리아(주),157030BIJ,etomidate   20mg(2mg/mL),주사,111
8806674005714,667400570,뉴트리플렉스리피드스페셜주사_(1250mL),1250,mL/백,24883,비브라운코리아(주),482300BIJ,alanine   8.49g(C액500mL중),주사,325
8806674005813,667400580,뉴트리플렉스리피드페리주사_(1875mL),1875,mL/백,29529,비브라운코리아(주),475700BIJ,calcium chloride dihydrate   0.6615g(C액 750mL중),주사,325
8806674006018,667400600,뉴트리플렉스리피드플러스주사_(1875mL),1875,mL/백,31035,비브라운코리아(주),481000BIJ,alanine   8.73g(C액750mL중),주사,325
8806674008012,667400800,리피뎀주_(500mL),500,mL/병,21239,비브라운코리아(주),612400BIJ,medium chain triglyceride   50g(0.1g/mL),주사,329
8806674008111,667400811,비.브라운 프로포폴-리푸로1%주_(0.5g/50mL),50,mL/병,7979,비브라운코리아(주),219836BIJ,propofol   0.5g(10mg/mL),주사,111
8806674008227,667400821,비.브라운프로포폴-리푸로1%주(앰플)_(0.2g/20mL),20,mL/앰플,3254,비브라운코리아(주),219835BIJ,propofol   0.2g(10mg/mL),주사,111
8806674008524,667400852,하모닐란액_(500mL),500,mL/백,5896,비브라운코리아(주),529600ASS,ascorbic acid   0.1g(0.2mg/mL),내복,325
8806674008531,667400853,하모닐란액_(200mL),200,mL/백,2485,비브라운코리아(주),529500ASS,ascorbic acid   40mg(0.2mg/mL),내복,325
8806680000130,668000010,렉사프로정5밀리그람(에스시탈로프람옥살산염)_(6.39mg/1정),1,정,394,한국룬드벡(주),474801ATB,escitalopram oxalate (as escitalopram   5mg),내복,117
8806680000239,668000020,렉사프로정10밀리그람(에스시탈로프람옥살산염)_(12.77mg/1정),1,정,579,한국룬드벡(주),474802ATB,escitalopram oxalate (as escitalopram   10mg),내복,117
8806680000314,668000031,에빅사액(메만틴염산염)_(0.5g/50g),50(1),g/병,847,한국룬드벡(주),190031ALQ,memantine hydrochloride (as memantine   0.4155g(8.31mg/g)),내복,119
8806680000437,668000040,에빅사정(메만틴염산염)_(10mg/1정),1,정,796,한국룬드벡(주),190001ATB,memantine hydrochloride (as memantine   8.31mg),내복,119
8806680000529,668000050,렉사프로정20밀리그람 (에스시탈로프람옥살산염)_(25.54mg/1정),1,정,832,한국룬드벡(주),474803ATB,escitalopram oxalate (as escitalopram   20mg),내복,117
8806680000710,668000070,렉사프로정15밀리그램(에스시탈로프람옥살산염)_(19.16mg/1정),1,정,721,한국룬드벡(주),474804ATB,escitalopram oxalate (as escitalopram   15mg),내복,117
8806680001038,668000100,아질렉트정(라사길린메실산염)_(1.56mg/1정),1,정,1853,한국룬드벡(주),625201ATB,rasagiline mesylate (as rasagiline   1mg),내복,119
8806680001137,668000110,브린텔릭스정10밀리그램(보티옥세틴브롬화수소산염)_(12.71mg/1정),1,정,704,한국룬드벡(주),628502ATB,vortioxetine hydrobromide (as vortioxetine   10mg),내복,117
8806680001212,668000120,브린텔릭스정20밀리그램(보티옥세틴브롬화수소산염)_(25.42mg/1정),1,정,1056,한국룬드벡(주),628504ATB,vortioxetine hydrobromide (as vortioxetine   20mg),내복,117
8806680001311,668000130,브린텔릭스정5밀리그램(보티옥세틴브롬화수소산염)_(6.355mg/1정),1,정,469,한국룬드벡(주),628501ATB,vortioxetine hydrobromide (as vortioxetine   5mg),내복,117
8806680001519,668000150,아질렉트정0.5밀리그램(라사길린메실산염)_(0.78mg/1정),1,정,1249,한국룬드벡(주),625202ATB,rasagiline mesylate (as rasagiline   0.5mg),내복,119
8806680001618,668000160,에빅사정20밀리그램(메만틴염산염)_(20mg/1정),1,정,1606,한국룬드벡(주),190005ATB,memantine hydrochloride (as memantine   16.62mg),내복,119
8806681000351,668100030,미르탁스정30밀리그램(미르타자핀)_(30mg/1정),1,정,801,한국산도스(주),196202ATB,mirtazapine   30mg,내복,117
8806681001044,668100100,산도스설트랄린정(염산설트랄린)_(55.95mg/1정),1,정,354,한국산도스(주),227001ATB,sertraline hydrochloride (as sertraline   50mg),내복,117
8806681011623,668101160,산도스설트랄린정100밀리그램(설트랄린염산염)_(0.1119g/1정),1,정,511,한국산도스(주),227002ATB,sertraline hydrochloride (as sertraline   0.1g),내복,117
8806685000111,668500011,클로티냅주(압식시맙)_(5mg/2.5mL),2.5,mL/병,315084,이수앱지스(주),100430BIJ,abciximab   5mg(2mg/mL),주사,219
8806685000210,668500021,클로티냅주(압식시맙)_(10mg/5mL),5,mL/병,378102,이수앱지스(주),100431BIJ,abciximab   10mg(2mg/mL),주사,219
8806685000616,668500061,애브서틴주200단위(이미글루세라제)_(212U/1병),1,병,944000,이수앱지스(주),173601BIJ,imiglucerase   212U,주사,399
8806685000715,668500071,파바갈주(아갈시다제베타)_(37mg/1병),1,병,3993288,이수앱지스(주),439701BIJ,agalsidase β(recombinant human α-galactosidase A)   37mg,주사,395
8806685000814,668500081,애브서틴주400단위(이미글루세라제)_(424U/1병),1,병,1888000,(주)이수앱지스,173602BIJ,imiglucerase   424U,주사,399
8806685000913,668500091,페부레인과립(페닐부틸산나트륨)_(84.042g/174g),174(1),g/통,5366,이수앱지스(주),474931AGN,sodium phenylbutyrate   84.042g(0.483g/g),내복,391
8806686001612,668600160,와이즈티엔에이주_(1026mL),1026,mL/백,18748,(주)와이즈메디,422500BIJ,aminoacetic acid(glycine)   2.3598g(B액299.592mL중),주사,325
8806686003715,668600370,폼스티엔에이주_(986mL),986,mL/백,21799,(주)와이즈메디,505100BIJ,calcium chloride dihydrate   0.37g(A액500mL중),주사,325
8806686003814,668600380,폼스티엔에이주_(1477mL),1477,mL/백,27067,(주)와이즈메디,505200BIJ,calcium chloride dihydrate   0.555g(A액750mL중),주사,325
8806686005740,668600574,와이즈티엔에이페리주_(960mL),960,mL/백,19766,(주)와이즈메디,480500BIJ,calcium chloride dihydrate   0.192g(B액199.68mL중),주사,325
8806689002210,668900221,아이브이에프씨주1000아이유(태반성성선자극호르몬)(수출명:엘지아이브이에프씨주)_(1KI.U/1병),1,병,2446,(주)엘지화학,169402BIJ,human chorionic gonadotrophin   1KI.U,주사,249
8806689002333,668900231,아이브이에프씨주5000아이유(태반성성선자극호르몬)(수출명:엘지아이브이에프씨주)_(5KI.U/1병),1,병,10472,(주)엘지화학,169404BIJ,human chorionic gonadotrophin   5KI.U,주사,249
8806689002418,668900241,아이브이에프엠주75아이유(메노트로핀)(수출명:엘지아이브이에프엠주)_(75I.U/1병),1,병,7056,(주)엘지화학,190202BIJ,menotrophin   75I.U,주사,249
8806689002531,668900251,아이브이에프엠주150아이유(메노트로핀)_(150I.U/1병),1,병,9857,(주)엘지화학,190201BIJ,menotrophin   150I.U,주사,249
8806689003026,668900301,"에스포젠주4000IU/mL_(인에리스로포이에틴(유전자재조합), 4KI.U/1mL)",1,mL/병,13513,(주)엘지화학,500338BIJ,erythropoietin   4KI.U(4KI.U/mL),주사,249
8806689003125,668900311,"에스포젠주10000IU/mL_(인에리스로포이에틴(유전자재조합), 10KI.U/1mL)",1,mL/병,19651,(주)엘지화학,500343BIJ,erythropoietin   10KI.U(10KI.U/mL),주사,249
8806689003323,668900331,"에스포젠프리필드주 4000IU/mL(인에리스로포이에틴,유전자재조합)_(1KI.U/0.25mL)",0.25,mL/관,4729,(주)엘지화학,500331BIJ,erythropoietin   1KI.U(4KI.U/mL),주사,249
8806689003422,668900341,"에스포젠프리필드주4000IU/mL(인에리스로포이에틴,유전자재조합)(수출명:에리틴프리필드주,네오틴프리필드주,엘지에스포젠프리필드주,이포티브프리필드주,에스포젠프리필드플러스주,에포비탄프리필드주)_(2KI.U/0.5mL)",0.5,mL/관,7694,(주)엘지화학,500333BIJ,erythropoietin   2KI.U(4KI.U/mL),주사,249
8806689003521,668900351,"에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(3KI.U/0.3mL)",0.3,mL/관,9191,(주)엘지화학,500334BIJ,erythropoietin   3KI.U(10KI.U/mL),주사,249
8806689003620,668900361,"에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(4KI.U/0.4mL)",0.4,mL/관,12144,(주)엘지화학,500337BIJ,erythropoietin   4KI.U(10KI.U/mL),주사,249
8806689003736,668900371,"에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(10KI.U/1mL)",1,mL/관,19651,(주)엘지화학,500343BIJ,erythropoietin   10KI.U(10KI.U/mL),주사,249
8806689009325,668900931,"유트로핀주(인성장호르몬)(수출명:엘지유트로핀주,노벨-유트로핀주,럭트로핀주,골드트로핀주)_(1.33mg/1병)",1,병,19270,(주)엘지화학,348436BIJ,somatropin   4I.U(4I.U/mL),주사,241
8806689009943,668900990,자니딥정(레르카니디핀염산염)_(10mg/1정),1,정,363,(주)엘지화학,182001ATB,lercanidipine hydrochloride   10mg,내복,214
8806689011137,668901110,팩티브정320밀리그램(메탄설폰산제미플록사신)_(0.42639g/1정),1,정,6645,(주)엘지화학,442901ATB,gemifloxacin mesylate (as gemifloxacin   0.32g),내복,629
8806689011618,668901161,"폴리트롭프리필드시린지주(폴리트로핀,유전자재조합)_(75I.U/0.15mL)",0.15,mL/관,18490,(주)엘지화학,572535BIJ,follitropin   75I.U(500I.U/mL),주사,249
8806689011717,668901171,"폴리트롭프리필드시린지주(폴리트로핀,유전자재조합)_(150I.U/0.3mL)",0.3,mL/관,33494,(주)엘지화학,572536BIJ,follitropin   150I.U(500I.U/mL),주사,249
8806689011816,668901181,"폴리트롭프리필드시린지주(폴리트로핀,유전자재조합)_(225I.U/0.45mL)",0.45,mL/관,50494,(주)엘지화학,572537BIJ,follitropin   225I.U(500I.U/mL),주사,249
8806689011915,668901191,"폴리트롭프리필드시린지주(폴리트로핀,유전자재조합)_(300I.U/0.6mL)",0.6,mL/관,66971,(주)엘지화학,572538BIJ,follitropin   300I.U(500I.U/mL),주사,249
8806689012929,668901291,"히루안플러스주(히알루론산나트륨)(수출명: 히루안Ⅲ주, 엘지히루안플러스주,히루안Q, 히루안주, 신히알)_(20mg/2mL)",2,mL/관,13690,(주)엘지화학,530045BIJ,sodium hyaluronate   20mg(10mg/mL),주사,399
8806689015517,668901550,산쿠소패취(그라니세트론)_(80.2X66.6㎟/1매),1,매,52620,(주)엘지화학,505701CPC,granisetron   34.3mg,외용,235
8806689015616,668901560,유리토스정(이미다페나신)_(0.1mg/1정),1,정,391,(주)엘지화학,505801ATB,Imidafenacin   0.1mg,내복,255
8806689020726,668902071,애피트롤이에스내복현탁액(메게스트롤아세테이트)_(0.65g/5.2mL),5.2,mL/포,3692,(주)엘지화학,189303ASS,megestrol acetate   0.65g(0.125g/mL),내복,421
8806689021730,668902170,제미글로정50밀리그램(제미글립틴타르타르산염1.5수화물)_(68.9mg/1정),1,정,749,(주)엘지화학,619101ATB,gemigliptin tartrate sesquihydrate (as gemigliptin   50mg),내복,396
8806689021921,668902191,아이브이에프엠에이치피주75아이유(메노트로핀에이치피)_(75I.U/1병),1,병,7060,(주)엘지화학,621603BIJ,menotrophin HP   75I.U,주사,249
8806689024021,668902402,팩티브주200밀리그램(제미플록사신메탄설폰산염)_(0.2494g/1병),1,병,22884,(주)엘지화학,442902BIJ,gemifloxacin mesylate (as gemifloxacin   0.2g),주사,629
8806689025516,668902550,레바캄정10/80밀리그램_(1정),1,정,768,(주)엘지화학,522200ATB,lercanidipine hydrochloride   10mg,내복,214
8806689025615,668902560,레바캄정10/160밀리그램_(1정),1,정,974,(주)엘지화학,522300ATB,lercanidipine hydrochloride   10mg,내복,214
8806689025714,668902570,레바캄정20/160밀리그램_(1정),1,정,1037,(주)엘지화학,522400ATB,lercanidipine hydrochloride   20mg,내복,214
8806689025837,668902580,제미메트서방정25/500밀리그램_(1정),1,정,425,(주)엘지화학,523800ATR,gemigliptin tartrate sesquihydrate (as gemigliptin   25mg),내복,396
8806689026414,668902640,로바티탄정10/160밀리그램_(1정),1,정,1320,(주)엘지화학,525100ATB,rosuvastatin calcium (as rosuvastatin   10mg),내복,219
8806689026513,668902650,로바티탄정10/80밀리그램_(1정),1,정,1137,(주)엘지화학,525000ATB,rosuvastatin calcium (as rosuvastatin   10mg),내복,219
8806689026612,668902660,로바티탄정20/160밀리그램_(1정),1,정,1394,(주)엘지화학,525300ATB,rosuvastatin calcium (as rosuvastatin   20mg),내복,219
8806689026711,668902670,로바티탄정20/80밀리그램_(1정),1,정,1211,(주)엘지화학,525200ATB,rosuvastatin calcium (as rosuvastatin   20mg),내복,219
8806689027015,668902701,시노비안주(BDDE가교히알루론산나트륨겔)_(3g/3mL),3,mL/관,65136,(주)엘지화학,526030BIJ,BDDE bridged sodium hyaluronate gel (as butanediol diglycidyl ether bridged sodium hyaluronate   60mg(20mg/mL)),주사,399
8806689028227,668902821,"에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(6KI.U/0.6mL)",0.6,mL/관,13896,(주)엘지화학,500341BIJ,erythropoietin   6KI.U(10KI.U/mL),주사,249
8806689028814,668902880,로바티탄정5/80밀리그램_(1정),1,정,791,(주)엘지화학,629700ATB,rosuvastatin calcium (as rosuvastatin   5mg),내복,219
8806689028913,668902891,아이브이에프엠에이치피멀티도즈주600아이유(메노트로핀에이치피)_(600I.U/1병),1,병,56480,(주)엘지화학,621601BIJ,menotrophin HP   600I.U,주사,249
8806689029019,668902900,로바티탄정5/160밀리그램_(1정),1,정,974,(주)엘지화학,629800ATB,rosuvastatin calcium (as rosuvastatin   5mg),내복,219
8806689029156,668902910,제미메트서방정50/1000밀리그램_(1정),1,정,850,(주)엘지화학,632000ATR,gemigliptin tartrate sesquihydrate (as gemigliptin   50mg),내복,396
8806689029521,668902951,"에스포젠프리필드주10000IU/mL(인에리스로포이에틴,유전자재조합)_(8KI.U/0.8mL)",0.8,mL/관,17301,(주)엘지화학,500342BIJ,erythropoietin   8KI.U(10KI.U/mL),주사,249
8806689029835,668902981,네스티칼현탁액(폴리스티렌설폰산칼슘)_(5g/20mL),20,mL/포,699,(주)엘지화학,215430ASS,polystyrene sulfonate calcium   5g(0.25g/mL),내복,219
8806689029941,668902990,제미메트서방정50/500밀리그램_(1정),1,정,736,(주)엘지화학,645000ATR,gemigliptin tartrate sesquihydrate (as gemigliptin   50mg),내복,396
